event_id,bankroll,cumulative_bets,cumulative_wagered,cumulative_return
46effbd1135423c5,915.66,6,103.26,18.92
4512e46543b960ad,849.01,13,217.14,66.15
6a8a06b542e1516d,820.11,16,265.65,85.76
865aa315ea62c511,752.76,20,333.0,85.76
b4ad3a06ee4d660c,725.17,23,360.59,85.76
20e403a1acfef130,730.98,28,403.53,134.51
47b7e4e60813b7b2,708.12,35,461.92,170.04
c0231720fe516994,730.96,41,532.66,263.62
e7bfdb5e0112891e,704.98,43,558.64,263.62
ed069a95aaaf4f56,702.99,51,646.79,349.78
bc7f7f0ba3db74d2,688.25,52,661.53,349.78
5df10509264586e5,681.64,56,696.39,378.03
1c7cce2f5c17160d,681.56,62,763.18,444.74
1507214bbc7a79e2,649.91,67,810.99,460.9
90e7447d8b7f3f35,641.38,71,832.03,473.41
353de740bb6c7e75,573.05,78,900.36,473.41
99bf06f20491cb54,572.45,88,980.13,552.58
23bd78c3f89bdb54,615.35,93,1032.55,647.9
686cccbf1a4de453,593.28,97,1071.38,664.66
d7907a9a968e4d29,619.82,103,1135.97,755.79
9f3d6ddef3d3cccc,595.04,108,1191.3,786.34
ff9578cdbfabd323,594.09,113,1228.08,822.17
f4a031ac205ac580,545.62,121,1299.25,844.87
a3244e3238541482,545.62,121,1299.25,844.87
d86e913c548c07c2,651.0,128,1349.97,1000.97
1979c80150f630c4,669.26,131,1375.41,1044.67
9211aae062b799d6,625.59,136,1436.82,1062.41
cc5834a495d1ea08,596.27,141,1473.61,1069.88
d6b68eaf4b68b160,598.32,144,1511.58,1109.9
a7724f51e32e763e,588.97,148,1529.21,1118.18
a25b71fe5e31fa97,567.31,157,1609.62,1176.93
d856a0080ac09ed7,560.72,162,1645.89,1206.61
caced97768818230,566.95,167,1690.06,1257.01
e7bc606d269896aa,601.18,173,1730.53,1331.71
30e8b4505f5ccf92,648.29,177,1787.53,1435.82
9e30f69cc0869301,637.32,183,1851.58,1488.9
bcd124bcd3d5be46,567.1,189,1921.8,1488.9
eaa0a728cc91ef60,560.26,195,1969.73,1529.99
04076783ca83d6ae,556.55,197,1977.86,1534.41
fc1868f56d3036eb,636.88,202,2045.24,1682.12
02177caefe7c07d4,664.7,210,2126.85,1791.55
602bb270f2bdbf02,675.91,215,2175.3,1851.21
7cf20446453f852b,668.43,223,2241.26,1909.69
15515e797aedc137,684.83,227,2298.19,1983.02
d181689653115b6a,679.77,232,2349.24,2029.01
daa89f01e1c0f42a,686.2,237,2383.64,2069.84
7929be8290289a47,660.89,242,2420.59,2081.48
eed2b71d77d95416,805.73,248,2485.88,2291.61
49e7e05f902479ca,794.31,252,2557.14,2351.45
620be7e0712d431b,749.19,257,2605.77,2354.96
ad99fa5325519169,714.38,259,2640.58,2354.96
67ec58d7cf599835,661.16,262,2693.8,2354.96
3144121470023e9a,670.18,267,2744.09,2414.27
f5990c11974d8e9c,767.32,271,2799.14,2566.46
d29b5c4f22c6357d,767.32,271,2799.14,2566.46
2eae41f61776c60f,767.32,271,2799.14,2566.46
ac5f67109accb482,732.3,274,2834.16,2566.46
8215e4fe24e8e81b,693.3,278,2905.65,2598.95
35585d970300d45a,811.52,285,2995.26,2806.78
b45d6b73f4ca4467,811.52,285,2995.26,2806.78
4f732e58ed907eff,832.85,292,3078.55,2911.4
322a56923b396b4d,841.06,296,3135.98,2977.04
03b1e846b09f721d,832.04,301,3169.66,3001.7
c0342805a1948cbb,895.05,306,3256.0,3151.05
d5ae8074631762fc,933.15,310,3306.27,3239.42
8d49545dadf9b919,851.14,314,3388.28,3239.42
852454c572675334,813.79,321,3460.68,3274.47
1ef0eae31904e534,795.33,327,3554.17,3349.5
33a331684283900f,834.68,333,3616.94,3451.62
20821819c401ced8,818.29,337,3675.76,3494.05
42c96a9c4802e2e1,715.79,342,3778.26,3494.05
aa3153a9941b4d44,702.09,347,3837.36,3539.45
de25520d54eab12d,825.22,350,3879.68,3704.9
c7ac79839e86ce33,777.33,354,3927.57,3704.9
d1d20e651e6cbc02,811.17,358,3975.59,3786.76
2a74bbba57058f12,775.69,363,4017.44,3793.13
7a703c565ccaa18f,807.91,365,4043.0,3850.91
c046100aea0dba9a,810.35,371,4114.44,3924.79
d4da8995fc91e7ef,827.5,374,4166.98,3994.48
84283233ec42be5f,795.16,377,4217.85,4013.01
b5882371e2a3900d,795.16,377,4217.85,4013.01
a7a79b8efbceaaac,781.63,379,4231.38,4013.01
6546af7ab545b90c,847.9,384,4303.0,4150.9
2d5fbe2103f97053,837.26,388,4326.52,4163.78
e96d8538d3f9d0ed,840.43,395,4414.48,4254.91
80eacd4da0617c57,809.38,398,4451.7,4261.08
487c170da059857d,1039.49,405,4571.92,4611.41
9649d75defe0dedb,1039.49,405,4571.92,4611.41
b0550072e5f0afa7,1067.86,410,4619.11,4686.97
7dcf06c1967801c1,1119.85,414,4677.9,4797.75
c912f676692c353a,1221.58,420,4787.97,5009.55
351264d11286d09a,1130.37,423,4879.18,5009.55
9de7c97e1c0d7927,2100.48,431,5046.64,6147.12
6b8f28da9a483049,2100.48,431,5046.64,6147.12
cbc071cb20ea59c7,2436.44,436,5314.1,6750.54
e31502e3f79d00c5,2473.13,440,5456.32,6929.45
b16a7e6a627e9789,2508.06,445,5715.23,7223.29
c0c1bc0766df4c00,2428.67,447,5794.62,7223.29
6c9383ffab2725a5,2428.67,447,5794.62,7223.29
2f8f3c69522db931,2638.97,453,6081.98,7720.95
9e0f28d1f639ad73,2684.3,458,6319.74,8004.04
abcf7e55a0a9ed89,2706.18,461,6407.74,8113.92
03da33a102d9a45f,2919.3,465,6623.02,8542.32
e5d03e4d966126bd,2683.06,473,7017.23,8700.29
70167689d6a01793,2772.04,477,7139.83,8911.87
2c104b7e59a72629,2784.24,482,7300.43,9084.67
a79bfbc01b2264d6,2921.79,487,7499.75,9421.54
4834ff149dc9542a,3132.69,492,7798.0,9930.69
94a5aaf573f780ad,3033.94,493,7896.75,9930.69
1bf49bf829964144,3114.48,497,8012.52,10127.0
3cf68c1d17f66af7,3004.6,502,8347.97,10352.57
